transaction_id,customer_id,amount,hour,day_of_week,distance_from_home,merchant_category,is_fraud
TXN_00065803,1956,1326.0095066408023,1,1,17.164749340767774,restaurant,0
TXN_00065804,3257,1389.369332158685,7,6,5.559355232172463,electronics,0
TXN_00065805,716,652.0812245568577,16,5,1.1290397153889136,restaurant,0
TXN_00065806,1065,2911.860648190499,10,1,6.316944244792444,grocery,0
TXN_00065807,4876,5858.930722672368,5,5,2.750293637042783,fuel,0
TXN_00065808,708,1634.2480101119402,0,4,14.81258191231237,grocery,0
TXN_00065809,2755,3582.0277439432803,10,3,2.6828401724478987,fuel,0
TXN_00065810,3557,1385.828292960674,18,4,0.39770386721442647,grocery,0
TXN_00065811,2052,1121.4774406978065,17,5,0.022890558053130134,grocery,0
TXN_00065812,449,1023.860851806064,21,1,4.795361649498374,electronics,0
TXN_00065813,511,3417.957424445681,17,1,3.317286937626524,restaurant,0
TXN_00065814,46,1044.1292596373532,11,1,0.15826470615237961,electronics,0
TXN_00065815,4427,338.1271402121455,1,0,9.450990278612352,grocery,0
TXN_00065816,1161,1953.8300521682331,10,5,7.341142860991261,grocery,0
TXN_00065817,1672,11938.177097980262,6,1,0.728740809607521,electronics,0
TXN_00065818,1895,2578.2692112680643,15,1,1.944150206922427,grocery,0
TXN_00065819,1855,3902.7294051323192,19,0,2.3285213401016556,electronics,0
TXN_00065820,1167,2473.3209273753896,4,6,0.9391487396792095,restaurant,0
TXN_00065821,4681,2481.6541527711493,8,6,6.138668566899378,grocery,0
TXN_00065822,1450,3241.5915649420585,4,4,34.54125345915658,grocery,0
TXN_00065823,3250,748.0547724450255,15,5,3.5687031567272887,grocery,0
TXN_00065824,2398,2020.821098001604,21,0,30.128422978828226,grocery,0
TXN_00065825,3549,2795.689697431367,15,0,2.6781364135272465,restaurant,0
TXN_00065826,3507,6538.26340715614,16,2,3.5703306019900136,grocery,0
TXN_00065827,3993,143.58018760555552,12,6,5.886312517326078,grocery,0
TXN_00065828,3990,1739.7615319885579,1,3,3.547289526203684,grocery,0
TXN_00065829,278,431.4698628320354,6,1,12.856186366655583,electronics,0
TXN_00065830,3957,283.6206671711202,22,4,10.028098468226244,electronics,0
TXN_00065831,4037,5072.2769952830095,16,4,16.39800705545086,electronics,0
TXN_00065832,1474,177.1495737892757,1,4,5.589921489130002,restaurant,0
TXN_00065833,478,1307.9403736723905,17,3,25.576242985492208,fuel,0
TXN_00065834,510,303.58372536233804,17,4,19.996903535296703,grocery,0
TXN_00065835,757,445.8531144032952,9,1,5.898117533440202,electronics,0
TXN_00065836,2971,2824.1908216853153,17,6,4.434264690464507,restaurant,0
TXN_00065837,3349,1734.3060902446364,18,5,10.896981894960458,fuel,0
TXN_00065838,4127,1384.2705220865764,21,5,7.65039355240239,electronics,0
TXN_00065839,1999,2954.138051464799,9,3,2.0320503154346574,restaurant,0
TXN_00065840,1401,522.8237833426655,7,4,18.592660347963847,grocery,0
TXN_00065841,1062,1011.7672258028351,14,6,3.497498454860096,grocery,0
TXN_00065842,4647,10168.79703652634,4,4,13.670875413629826,grocery,0
TXN_00065843,4772,215.86634912312755,18,4,4.701233176378252,grocery,0
TXN_00065844,356,4171.162661608882,4,0,4.049266489785367,grocery,0
TXN_00065845,3009,5256.134073722644,4,0,8.109783930069607,restaurant,0
TXN_00065846,4363,5719.208297845182,20,1,0.1674163004577189,grocery,0
TXN_00065847,290,773.417028662149,2,0,1.60992958761368,fuel,0
TXN_00065848,1044,5558.610372473064,20,1,4.9005504912202875,restaurant,0
TXN_00065849,1516,902.0546770839132,15,1,13.870148976058704,fuel,0
TXN_00065850,2218,862.2003800015955,7,0,9.771621022463174,electronics,0
TXN_00065851,13,3283.6753081757392,15,3,1.482700058398951,restaurant,0
TXN_00065852,389,2486.119268480272,18,4,4.904612190167017,electronics,0
TXN_00065853,1958,1404.365742559957,20,0,1.1835017285937062,fuel,0
TXN_00065854,2784,1716.912002149735,13,4,0.918769199136644,grocery,0
TXN_00065855,3678,1686.4720098936327,17,3,9.929005369925871,luxury,0
TXN_00065856,3420,1183.7324867796044,1,1,17.56360441233371,fuel,0
TXN_00065857,2405,1652.7487421702342,3,4,33.4407862591383,grocery,0
TXN_00065858,4729,940.821976880205,11,6,12.163290490276873,electronics,0
TXN_00065859,1916,634.7313161112857,22,1,5.431538356910492,restaurant,0
TXN_00065860,3243,4420.808281805946,17,0,0.5783677527786709,grocery,0
TXN_00065861,3241,6412.855413686589,23,3,3.3804690971833926,fuel,0
TXN_00065862,3756,2643.696102993534,3,0,10.18154384202614,fuel,0
TXN_00065863,2205,5050.446166052341,19,6,6.201074569771001,electronics,0
TXN_00065864,1348,892.2702626938525,7,6,2.4506861975493033,electronics,0
TXN_00065865,1220,358.1292253792707,11,4,1.310268159466489,electronics,0
TXN_00065866,3771,771.9434220281793,7,4,5.282248094429579,fuel,0
TXN_00065867,62,659.8552610563162,4,3,0.1466065020037711,electronics,0
TXN_00065868,498,725.6321066173255,22,4,2.5544935144883607,grocery,0
TXN_00065869,738,372.59709210926565,23,5,14.597346478768245,restaurant,0
TXN_00065870,915,2604.2827908246963,0,2,6.737031515201741,restaurant,0
TXN_00065871,2766,5113.162589577176,15,0,16.27349185216798,fuel,0
TXN_00065872,4964,3002.047485520263,5,5,4.431103839503167,grocery,0
TXN_00065873,3650,2124.319067995278,5,0,6.75433230715805,grocery,0
TXN_00065874,2375,472.4325426170067,7,6,0.7422273544598903,luxury,0
TXN_00065875,3848,1490.9222512275542,5,1,13.545385011058736,restaurant,0
TXN_00065876,4618,1196.3988049190054,10,6,4.724752425434163,electronics,0
TXN_00065877,2229,559.4558165219743,11,0,6.127121826461998,electronics,0
TXN_00065878,2534,668.4878948828953,9,2,12.06126316523697,grocery,0
TXN_00065879,3609,1533.4619118415512,1,3,15.236840288313324,restaurant,0
TXN_00065880,1223,2521.9728827192594,14,6,3.6459473040957935,electronics,0
TXN_00065881,4192,271.21808244231863,6,1,10.080384563319036,grocery,0
TXN_00065882,4886,1131.068411682435,3,4,1.1554565605063531,electronics,0
TXN_00065883,3633,1855.921383164538,16,2,7.733160994979912,restaurant,0
TXN_00065884,89,1971.4834416021413,4,5,11.933764833583792,fuel,0
TXN_00065885,2995,850.804246149901,12,4,3.3897771601435807,electronics,0
TXN_00065886,1682,2460.2675005887704,6,4,5.603689649610875,electronics,0
TXN_00065887,3582,896.1099861758348,23,0,2.849916376854226,grocery,0
TXN_00065888,524,49.65293739689752,0,0,2.8065596133280497,grocery,0
TXN_00065889,465,3554.1901701688694,4,6,5.67285669244219,electronics,0
TXN_00065890,4195,1367.7380122764118,4,2,8.773721932503848,electronics,0
TXN_00065891,655,9526.158909044465,3,2,10.583726102510038,grocery,0
TXN_00065892,453,370.9359385061597,2,2,18.787618130846422,electronics,0
TXN_00065893,292,1313.3796556770176,19,6,9.1594937059094,fuel,0
TXN_00065894,3669,2181.495673907145,4,1,11.687194179184043,fuel,0
TXN_00065895,1834,1852.7138604167071,11,6,0.15818889146596873,restaurant,0
TXN_00065896,3675,720.3891938535182,11,5,8.992191184112878,restaurant,0
TXN_00065897,1918,6292.52280807247,18,0,12.621685697816941,grocery,0
TXN_00065898,4397,1814.3623115884855,8,1,5.646038759684715,grocery,0
TXN_00065899,3614,4665.49347254014,10,4,30.175592604528788,grocery,0
TXN_00065900,3879,3448.6265211099553,18,1,3.8897315894025644,luxury,0
TXN_00065901,1210,1312.0897331281874,14,0,23.068661596631998,grocery,0
TXN_00065902,4126,2790.088007358179,5,4,1.442996251944282,restaurant,0
TXN_00065903,251,315.5026816849725,6,5,4.085077053380879,fuel,0
TXN_00065904,2669,7744.561936767508,5,6,2.9391084464365433,grocery,0
TXN_00065905,1464,2412.9025684125863,9,2,5.663290454164879,restaurant,0
TXN_00065906,3285,300.261675872179,6,3,16.781866329895614,grocery,0
TXN_00065907,344,4377.228123897661,9,5,6.9672723079455885,grocery,0
TXN_00065908,3926,3968.6871959250857,7,1,10.961538151434397,restaurant,0
TXN_00065909,2394,1273.165537685863,12,3,6.586374218896909,grocery,0
TXN_00065910,1349,387.0805943958695,15,2,5.607366666465161,electronics,0
TXN_00065911,4963,1196.6846553069533,20,3,0.2638779927994764,electronics,0
TXN_00065912,86,2362.4280299036986,9,3,0.2892259277623694,grocery,0
TXN_00065913,1041,5021.669274024171,1,6,9.096217624456335,restaurant,0
TXN_00065914,2292,747.6036488649219,5,2,8.329157915556113,electronics,0
TXN_00065915,1982,1233.4012167644432,20,3,0.37304793912839024,restaurant,0
TXN_00065916,4876,7789.996142953874,2,5,12.339990148919531,electronics,0
TXN_00065917,1933,3939.0175959104836,8,6,5.917835439405751,restaurant,0
TXN_00065918,3011,1842.157784460369,23,3,1.2866192056307608,restaurant,0
TXN_00065919,381,1303.6747903971818,21,4,15.37890319608942,grocery,0
TXN_00065920,779,2832.5410576217723,8,0,22.217995745437747,restaurant,0
TXN_00065921,3307,4465.5821802837445,8,6,1.5850390313582896,fuel,0
TXN_00065922,3456,314.8911054807318,15,4,7.218856186990928,fuel,0
TXN_00065923,124,6585.261691470759,14,3,10.995176985912213,restaurant,0
TXN_00065924,1084,510.1316915123765,3,2,3.307405273964373,fuel,0
TXN_00065925,4597,3103.2228828243346,19,2,8.890617987971588,grocery,0
TXN_00065926,2058,373.63385310487894,5,3,1.9426066188021014,electronics,0
TXN_00065927,971,284.116885140883,21,4,5.446969210438891,electronics,0
TXN_00065928,1450,492.34624710398356,6,0,20.65904507149997,grocery,0
TXN_00065929,3219,91.59284629854137,8,6,1.8122040688886076,fuel,0
TXN_00065930,4553,6657.0588564999025,17,1,4.3952028695688465,electronics,0
TXN_00065931,4708,315.50426990775765,16,0,14.14347770696051,grocery,0
TXN_00065932,1807,3912.50961301815,21,2,6.084762135009788,grocery,0
TXN_00065933,4823,3329.179799030633,12,0,0.1890416871648224,grocery,0
TXN_00065934,2645,2829.4748347522313,2,3,3.8641368376143097,restaurant,0
TXN_00065935,3670,6673.730609256601,8,2,2.8515483025861874,grocery,0
TXN_00065936,1529,9247.354562622868,13,2,1.1450109048006296,electronics,0
TXN_00065937,4383,151.66413900572869,5,5,1.6358074673067626,restaurant,0
TXN_00065938,4303,5626.658322509,5,4,14.002888967452812,grocery,0
TXN_00065939,4646,10.748245241174113,23,5,7.761258026231857,electronics,0
TXN_00065940,3328,2990.9073675803306,22,0,9.439154334636259,electronics,0
TXN_00065941,2740,1332.133707526312,17,3,22.359214073098244,grocery,0
TXN_00065942,2959,102.81568322021447,18,1,13.715603020302897,grocery,0
TXN_00065943,2002,1715.6290451658913,18,5,4.694559982797102,electronics,0
TXN_00065944,714,1235.0662522806617,1,0,16.087545109981622,grocery,0
TXN_00065945,882,864.3962413612497,7,4,2.6648714469883155,grocery,0
TXN_00065946,2648,657.0972388452357,7,6,7.569196087837098,restaurant,0
TXN_00065947,3247,3354.4875200274305,17,2,7.243453239228493,fuel,0
TXN_00065948,3000,696.2930374113625,11,0,14.064688692448861,grocery,0
TXN_00065949,243,1084.355267029521,7,3,19.75450907133326,grocery,0
TXN_00065950,660,3696.1320065975865,14,4,24.09289546510268,electronics,0
TXN_00065951,997,1908.1742590939061,4,4,34.03847191901385,grocery,0
TXN_00065952,971,4928.404551670578,12,6,0.6710659598012644,fuel,0
TXN_00065953,1541,4052.42419226554,14,4,10.31978421226749,luxury,0
TXN_00065954,651,168.13136138105023,8,1,44.610451472258426,restaurant,0
TXN_00065955,2818,2328.0566166638346,11,0,8.569516987930344,grocery,0
TXN_00065956,3764,549.9968525938536,0,4,9.875033772556026,grocery,0
TXN_00065957,1270,432.7037906403686,11,4,10.454076434807472,restaurant,0
TXN_00065958,2196,1561.5230249861459,7,1,3.5859654212714136,grocery,0
TXN_00065959,819,3462.794552054725,18,3,9.223088380769433,electronics,0
TXN_00065960,3058,5689.394859051372,0,4,8.138791611699757,grocery,0
TXN_00065961,4766,4477.162587369335,3,4,6.955761886954353,grocery,0
TXN_00065962,1200,10061.376803047784,23,2,3.9708734638144385,fuel,0
TXN_00065963,769,349.0468776848853,19,2,5.862769354571415,fuel,0
TXN_00065964,4515,1039.367163814438,6,0,18.452559165553094,fuel,0
TXN_00065965,1946,454.2270888509384,13,3,4.048405710573377,electronics,0
TXN_00065966,2825,1315.368311291884,7,3,16.18624692852225,restaurant,0
TXN_00065967,3185,2409.288451664939,13,6,1.7405835958023013,grocery,0
TXN_00065968,4629,7058.804236509402,9,4,12.69168801450421,grocery,0
TXN_00065969,3152,42.3763067465064,1,1,8.999819092086396,fuel,0
TXN_00065970,908,5329.306346165698,1,2,2.7954745874342612,electronics,0
TXN_00065971,228,4926.243171843115,8,5,6.181594006348418,grocery,0
TXN_00065972,1627,1911.961284135529,23,1,4.141078600408832,restaurant,0
TXN_00065973,1351,910.0463516085521,20,2,9.413208846869432,grocery,0
TXN_00065974,3038,846.2082252099513,18,1,4.545201894394952,restaurant,0
TXN_00065975,4274,4780.6175871858495,20,1,2.7007784487949795,restaurant,0
TXN_00065976,2014,1379.3419778127097,1,4,2.952808590112629,electronics,0
TXN_00065977,4564,2823.6701334121394,9,3,0.2614529781725332,fuel,0
TXN_00065978,4718,10086.35951653291,6,2,1.5881247234292948,restaurant,0
TXN_00065979,1896,2870.5843523533954,11,6,6.709657707150397,restaurant,0
TXN_00065980,2308,992.8641989968936,15,4,3.174049290353274,electronics,0
TXN_00065981,271,5197.097672920584,18,1,3.726422184865999,electronics,0
TXN_00065982,4508,5725.388723934791,22,4,2.7313698630876364,grocery,0
TXN_00065983,393,3599.16458549099,15,3,14.620050443930436,restaurant,0
TXN_00065984,4990,7811.83766490667,11,2,5.468169717062082,electronics,0
TXN_00065985,594,4242.208605522997,19,2,0.8088412247901614,grocery,0
TXN_00065986,2610,666.3788468937402,12,3,2.3782903948256875,grocery,0
TXN_00065987,2585,5304.098874855876,18,0,4.338702424293524,grocery,0
TXN_00065988,308,829.6510168358113,4,4,6.91983241312725,restaurant,0
TXN_00065989,4678,8152.653539024206,13,2,11.130510157902183,fuel,0
TXN_00065990,560,2136.6382280691405,19,3,0.4502009032967631,fuel,0
TXN_00065991,4009,3646.349391571232,10,6,1.9818445309152803,electronics,0
TXN_00065992,1396,4704.638639902779,7,2,10.44877464335361,grocery,0
TXN_00065993,3457,7367.903562341499,3,6,4.0508528114609925,grocery,0
TXN_00065994,1138,44.64450729189687,13,1,0.5865685757245012,grocery,0
TXN_00065995,4373,564.1450247808147,3,1,0.25967633825782815,fuel,0
TXN_00065996,4558,528.2111972289163,8,5,5.219965025469396,electronics,0
TXN_00065997,3481,419.56883113870634,22,3,19.84474325672139,grocery,0
TXN_00065998,3602,6193.8236220301915,16,0,3.7784784214263487,grocery,0
TXN_00065999,42,1309.811285055393,18,4,10.440475032892586,fuel,0
TXN_00066000,4116,820.0319954055952,11,6,4.738042545402091,grocery,0
TXN_00066001,1040,64.14443174529292,12,0,3.402342172390367,restaurant,0
TXN_00066002,647,1521.9798130140364,12,0,0.5047006074866901,grocery,0
TXN_00066003,607,2503.255425697392,4,2,1.2417013612978105,restaurant,0
TXN_00066004,2141,2678.4526924461184,14,2,1.6939103349915456,grocery,0
TXN_00066005,2129,1376.9232830924013,0,6,8.478872684336269,fuel,0
TXN_00066006,3973,5091.418240881088,14,5,1.637663133510803,electronics,0
TXN_00066007,1938,2916.7979532815875,3,6,40.05132039571476,restaurant,0
TXN_00066008,658,88.53584015812349,23,1,2.821571918701557,restaurant,0
TXN_00066009,3993,1402.0262908273387,21,2,7.322345536219371,restaurant,0
TXN_00066010,456,3362.966767026504,6,5,22.75827348773232,electronics,0
TXN_00066011,4410,10263.381828797217,4,2,6.55120146194178,restaurant,0
TXN_00066012,4448,112.95774419445158,18,6,7.263000492596826,grocery,0
TXN_00066013,2038,577.1371784857588,11,0,1.6626990574748666,restaurant,0
TXN_00066014,923,199.2056104692393,10,3,10.225942937513562,grocery,0
TXN_00066015,4058,1053.9073764688071,7,3,19.363958292334654,restaurant,0
TXN_00066016,327,6004.357229136486,0,2,2.6636382420001583,grocery,0
TXN_00066017,123,1790.45466879917,23,0,3.8486191450568485,fuel,0
TXN_00066018,2226,6661.223358302507,0,2,5.670287972611802,fuel,0
TXN_00066019,2,511.17047742746405,18,6,18.351760944247975,electronics,0
TXN_00066020,1170,5158.2267980964225,8,0,0.6417708229146007,grocery,0
TXN_00066021,2596,273.78486995664264,10,4,9.766830309253315,grocery,0
TXN_00066022,2679,2259.2236409851344,14,4,2.4252099276619576,grocery,0
TXN_00066023,1066,955.2996960873984,23,2,7.991811077357244,electronics,0
TXN_00066024,1382,4730.40196046498,9,4,23.864113982470556,electronics,0
TXN_00066025,1675,828.9596317235882,4,2,8.060181373010781,restaurant,0
TXN_00066026,2619,4674.551221634659,22,0,7.7432869387616865,electronics,0
TXN_00066027,1738,969.9056371735522,2,6,21.218633660819755,electronics,0
TXN_00066028,2097,282.846523374822,5,3,3.795604730058422,restaurant,0
TXN_00066029,952,5237.448408800172,4,5,7.294114107421792,electronics,0
TXN_00066030,360,276.6674445082052,22,2,26.446817114870452,restaurant,0
TXN_00066031,752,2488.0035896831046,10,0,3.1559299878705005,restaurant,0
TXN_00066032,640,1784.5085211923918,8,3,16.085374921762927,electronics,0
TXN_00066033,1866,3676.6272823665895,2,6,9.910299742873704,electronics,0
TXN_00066034,2141,2949.8818345146105,18,4,2.256699414769947,electronics,0
TXN_00066035,2739,2714.8793899997177,16,4,1.4212792905147589,grocery,0
TXN_00066036,3289,1337.6852512429296,8,6,5.152520092811321,grocery,0
TXN_00066037,4194,2674.420680181719,0,6,4.743688318325629,electronics,0
TXN_00066038,418,1202.7714734786455,4,5,3.0033812840073364,restaurant,0
TXN_00066039,1952,1516.0509445846462,7,2,5.294599459166499,grocery,0
TXN_00066040,4396,400.0154853251512,2,2,7.9705496848588995,electronics,0
TXN_00066041,560,460.0787780672479,15,1,25.76396279804264,fuel,0
TXN_00066042,784,8807.194429216674,17,1,18.014397217204646,grocery,0
TXN_00066043,3772,4520.076643851686,15,6,3.3024614331713082,electronics,0
TXN_00066044,2158,4252.8573081383865,5,1,5.381119029808105,electronics,0
TXN_00066045,1867,153.79134308448596,20,2,10.309828043956653,electronics,0
TXN_00066046,4623,1065.0090465701587,17,3,4.847053406044074,grocery,0
TXN_00066047,1126,409.9719793218505,23,5,5.352034568413027,fuel,0
TXN_00066048,2654,1478.605137762717,23,3,6.5661201638752535,electronics,0
TXN_00066049,219,3176.366023597127,18,5,18.019308718753457,restaurant,0
TXN_00066050,2177,1473.1016411537098,14,0,0.4921468225452065,electronics,0
TXN_00066051,4700,5030.658884965605,23,6,1.608445200500434,restaurant,0
TXN_00066052,4651,2129.078310791285,1,6,27.587789824644926,electronics,0
TXN_00066053,4578,1203.349817582925,22,4,16.36167048337751,grocery,0
TXN_00066054,944,849.9111595125161,7,4,3.2088789091734324,electronics,0
TXN_00066055,1092,1829.5924376677756,13,3,15.763184363688683,restaurant,0
TXN_00066056,3342,4650.871634169975,17,3,1.042949794323022,restaurant,0
TXN_00066057,1744,5337.580820745177,10,0,6.636761637139162,grocery,0
TXN_00066058,3983,149.39328274957714,23,6,7.716106421782827,grocery,0
TXN_00066059,3810,1041.689643763722,22,2,4.238023709332765,grocery,0
TXN_00066060,1681,2008.746667789383,20,2,0.9950129136916892,grocery,0
TXN_00066061,92,3595.27095670407,20,4,0.7256339461100595,grocery,0
TXN_00066062,4020,565.9570305289875,10,5,5.2078422753813545,grocery,0
TXN_00066063,1519,2238.3052775611036,1,2,9.787780563335904,luxury,1
TXN_00066064,2577,1205.981303510856,10,5,12.471947090593588,electronics,0
TXN_00066065,1416,942.250514378514,20,3,2.743801659120803,fuel,0
TXN_00066066,4610,2492.140261416739,0,4,1.4501971385592243,grocery,0
TXN_00066067,440,257.1080682697601,10,2,2.04898090446091,fuel,0
TXN_00066068,1786,484.2764799804194,10,5,19.112930531321098,restaurant,0
TXN_00066069,4929,875.5253687751857,4,6,3.5900889128291067,electronics,0
TXN_00066070,439,1078.046629659727,13,6,14.227718294883859,electronics,0
TXN_00066071,1131,1028.364093614363,18,2,0.27596672296923186,restaurant,0
TXN_00066072,629,5828.700323019124,23,6,13.939784723799702,restaurant,0
TXN_00066073,3017,1986.104392666351,10,3,12.188145722305757,restaurant,0
TXN_00066074,3081,2762.874418195898,21,4,1.6839997700687623,restaurant,0
TXN_00066075,4238,9227.968413374769,4,4,12.026244759483328,grocery,0
TXN_00066076,3856,3641.6763511976737,9,4,1.864357009570812,fuel,0
TXN_00066077,3753,1126.8303674009728,16,1,19.866325833043877,electronics,0
TXN_00066078,3484,1274.3115951106558,3,3,2.159386339531899,fuel,0
TXN_00066079,3166,1238.304168846283,12,5,1.978038842898677,fuel,0
TXN_00066080,705,1138.2652616913529,22,0,13.814270971445243,grocery,0
TXN_00066081,924,1675.3946587302325,17,6,9.664649435406982,restaurant,0
TXN_00066082,1366,247.9316519052009,17,6,0.7564469393460926,electronics,0
TXN_00066083,2315,659.6992289676886,4,4,0.7613029939302335,fuel,0
TXN_00066084,1556,1493.4286650952772,3,1,3.483854780809428,restaurant,0
TXN_00066085,2217,2960.6946753820166,4,0,7.83778583298813,fuel,0
TXN_00066086,4419,583.5282251006253,6,2,6.553697654203358,electronics,0
TXN_00066087,3628,668.8852867539622,7,4,1.4308685835687287,luxury,0
TXN_00066088,4082,1209.8415133120754,1,2,8.327188561430944,grocery,0
TXN_00066089,2018,1999.628118135791,6,1,5.148141107023965,electronics,0
TXN_00066090,4191,3726.6184655337893,18,3,30.814949566299987,electronics,0
TXN_00066091,362,2414.9194280805214,19,4,0.9704238551734014,electronics,0
TXN_00066092,3007,157.14212489165627,22,3,7.010844652273996,electronics,0
TXN_00066093,3666,262.09484161385177,1,5,15.358263843791432,luxury,1
TXN_00066094,3536,812.8937385818969,9,6,10.832475856141183,grocery,0
TXN_00066095,1805,1305.1753707796943,16,6,0.5866957454897372,grocery,0
TXN_00066096,1825,1969.59940731144,22,1,1.2282753374109463,grocery,0
TXN_00066097,670,1670.8573722518488,14,5,23.1383117527746,fuel,0
TXN_00066098,2315,354.79087409802247,13,4,6.39529903822938,grocery,0
TXN_00066099,3398,818.9888841397053,16,6,0.36462430005643776,fuel,0
TXN_00066100,800,5312.983491136049,19,2,4.6581953618151,electronics,0
TXN_00066101,133,2289.484303125727,13,1,2.2383874990082733,grocery,0
TXN_00066102,3434,4985.1996037337485,7,6,20.221230088409133,grocery,0
TXN_00066103,547,1289.5408629213905,21,0,2.577187024960191,electronics,0
TXN_00066104,763,2275.2572095771416,15,5,9.222583434797327,electronics,0
TXN_00066105,2316,113.31573395371373,8,4,2.89338805983514,restaurant,0
TXN_00066106,1068,1480.4813749951593,17,5,12.754432734921057,grocery,0
TXN_00066107,1302,5332.25304756515,21,4,4.790064521113964,restaurant,0
TXN_00066108,1335,543.3500934573074,15,6,1.3923190397404066,restaurant,0
TXN_00066109,266,516.1825394446662,10,6,10.223968578207383,grocery,0
TXN_00066110,2218,4372.388541346762,22,6,7.355321567629696,restaurant,0
TXN_00066111,1240,1641.1318330100905,19,2,10.125126716072327,electronics,0
TXN_00066112,117,245.61894269426975,16,1,2.1247961361115997,fuel,0
TXN_00066113,3310,3563.006486352166,9,5,8.819893290520811,restaurant,0
TXN_00066114,1975,1573.2286213096427,13,5,14.863972660541288,electronics,0
TXN_00066115,2482,3865.277490439773,14,6,0.6982169681427522,restaurant,0
TXN_00066116,4184,1077.7549817954675,8,2,14.560611538642663,restaurant,0
TXN_00066117,4330,6104.824465940092,15,6,0.5435584500816238,grocery,0
TXN_00066118,609,3559.9253253603756,21,4,2.108422270040105,luxury,0
TXN_00066119,530,1616.8883846558797,12,6,3.114682454367727,restaurant,0
TXN_00066120,3793,8934.859961563749,4,0,29.284919285752387,fuel,0
TXN_00066121,1877,1544.0163523124584,16,5,8.033441359047474,grocery,0
TXN_00066122,1659,4837.151757159369,12,0,11.168126062630744,grocery,0
TXN_00066123,4334,832.3504330720012,21,3,6.9391215736578005,fuel,0
TXN_00066124,409,4334.546115759547,18,3,5.13962785016765,grocery,0
TXN_00066125,1311,2352.9915711167014,14,3,0.8141347224342748,grocery,0
TXN_00066126,218,2474.8300820308773,9,2,5.00955808207217,restaurant,0
TXN_00066127,2451,1040.3908941225482,9,6,17.4494841766508,fuel,0
TXN_00066128,2532,1724.1228072330177,10,5,1.8334497532476812,fuel,0
TXN_00066129,4209,981.0628674752247,6,3,1.5570016820991306,grocery,0
TXN_00066130,4257,1662.8888743961518,6,5,14.73267388594239,grocery,0
TXN_00066131,1031,1475.2288855214629,12,1,12.968264496057929,grocery,0
TXN_00066132,1025,8689.498870783045,22,1,1.3680355068528365,fuel,0
TXN_00066133,2647,209.45403301447587,13,1,0.10693387983079085,restaurant,0
TXN_00066134,315,4962.841129636778,0,1,34.00788741634413,grocery,0
TXN_00066135,226,249.37215785852334,19,5,9.038959894068412,fuel,0
TXN_00066136,479,1483.745748262813,13,2,10.303686047194015,grocery,0
TXN_00066137,223,515.0958491178473,2,1,26.35582793761888,luxury,1
TXN_00066138,1716,2888.1904744098665,6,4,1.6413161724936765,restaurant,0
TXN_00066139,4616,2419.5732564568407,17,1,14.142723008279626,grocery,0
TXN_00066140,88,691.3018450887075,1,0,3.536264387548385,grocery,0
TXN_00066141,480,1485.6109041615093,21,4,18.91991682017843,electronics,0
TXN_00066142,309,1197.6752839463743,9,5,2.891117758184805,electronics,0
TXN_00066143,540,1238.2959950414959,1,2,3.7016519644962496,electronics,0
TXN_00066144,90,210.74281429452816,17,1,8.861609006927008,grocery,0
TXN_00066145,2361,628.3455914459821,17,0,6.516790572095906,grocery,0
TXN_00066146,180,895.870869714029,6,0,8.748337157697781,grocery,0
TXN_00066147,549,1038.1663832097363,23,6,0.1135470382444991,grocery,0
TXN_00066148,2,974.2210047202292,19,0,0.3996928596779377,grocery,0
TXN_00066149,4002,6224.812840610493,9,2,4.842826801597111,grocery,0
TXN_00066150,1058,9.289030567403037,17,5,0.05706614071116274,grocery,0
TXN_00066151,2274,792.1538637961754,13,4,6.421365585041425,grocery,0
TXN_00066152,4460,1390.7391004556112,3,6,8.711540143181312,restaurant,0
TXN_00066153,2933,2212.166186892108,15,2,0.9750123487428402,fuel,0
TXN_00066154,4212,14138.67204681364,8,1,10.019238012313716,restaurant,0
TXN_00066155,2162,1334.6130333442036,5,1,38.005575293454505,grocery,0
TXN_00066156,1566,195.33194163850075,11,6,24.41349915900213,grocery,0
TXN_00066157,595,1171.8787455222969,5,6,8.143595080981255,electronics,0
TXN_00066158,2768,3697.5004138803424,8,1,4.145907764292989,restaurant,0
TXN_00066159,2155,3908.031954971548,16,5,7.422112421255572,grocery,0
TXN_00066160,3770,4470.067371709539,1,3,31.487152212908768,restaurant,0
TXN_00066161,1935,1833.2367137050146,4,1,8.589140534671149,grocery,0
TXN_00066162,4283,2088.8066846261604,20,4,3.446374242702251,fuel,0
TXN_00066163,3928,811.3977244269417,19,4,2.410285159379093,grocery,0
TXN_00066164,1847,1144.2045454711417,3,2,45.33401194691439,electronics,0
TXN_00066165,4921,1203.2773678482508,22,1,13.538128580426834,restaurant,0
TXN_00066166,53,1939.5961432487995,4,5,12.395667630385566,grocery,0
TXN_00066167,257,4707.3689865451925,7,0,3.171469381239015,restaurant,0
TXN_00066168,2094,140.4234861777855,0,4,21.006385197373064,restaurant,0
TXN_00066169,3332,6461.672830707784,17,5,0.5865654888175145,grocery,0
TXN_00066170,15,5212.666818329916,2,4,1.7928719489286085,restaurant,0
TXN_00066171,2897,1891.4494099903482,8,1,2.934823529200777,grocery,0
TXN_00066172,2676,2795.3026502444422,1,2,0.2811156041104269,fuel,0
TXN_00066173,4108,4192.247767536487,2,1,17.139876542327418,restaurant,0
